hierarchy,store_id,year,week_num,proj_revenue,proj_units
Ex Department 1,10,2019,18,0.0,0.0
Ex Department 1,10,2019,19,0.0,0.0
Ex Department 1,10,2019,20,0.0,0.0
Ex Department 1,10,2019,21,0.0,0.0
Ex Department 1,10,2019,22,0.0,0.0
Ex Department 1,10,2019,23,0.0,0.0
Ex Department 1,10,2019,24,0.0,0.0
Ex Department 1,10,2019,25,0.0,0.0
Ex Department 1,10,2019,26,0.0,0.0
Ex Department 1,10,2019,27,0.0,0.0
Ex Department 1,10,2019,28,0.0,0.0
Ex Department 1,10,2019,29,0.0,0.0
Ex Department 1,10,2019,30,0.0,0.0
Ex Department 1,10,2019,31,0.0,0.0
Ex Department 1,10,2019,32,0.0,0.0
Ex Department 1,10,2019,33,0.0,0.0
Ex Department 1,10,2019,34,0.0,0.0
Ex Department 1,10,2019,35,0.0,0.0
Ex Department 1,10,2019,36,0.0,0.0
Ex Department 1,10,2019,37,0.0,0.0
Ex Department 1,10,2019,38,0.0,0.0
Ex Department 1,10,2019,39,0.0,0.0
Ex Department 1,10,2019,40,0.0,0.0
Ex Department 1,10,2019,41,0.0,0.0
Ex Department 1,10,2019,42,0.0,0.0
Ex Department 1,10,2019,43,0.0,0.0
Ex Department 1,10,2019,44,0.0,0.0
Ex Department 1,10,2019,45,0.0,0.0
Ex Department 1,10,2019,46,0.0,0.0
Ex Department 1,10,2019,47,0.0,0.0
Ex Department 1,10,2019,48,0.0,0.0
Ex Department 1,10,2019,49,0.0,0.0
Ex Department 1,10,2019,50,0.0,0.0
Ex Department 1,10,2019,51,0.0,0.0
Ex Department 1,10,2019,52,0.0,0.0
Ex Department 1,11,2019,1,58961.229999999996,21509.0
Ex Department 1,11,2019,2,56494.60000000001,20906.0
Ex Department 1,11,2019,3,54136.13,20542.0
Ex Department 1,11,2019,4,55839.57,21578.0
Ex Department 1,11,2019,5,56545.32000000001,22250.0
Ex Department 1,11,2019,6,52996.98,20916.0
Ex Department 1,11,2019,7,53126.590000000004,20897.0
Ex Department 1,11,2019,8,54815.03999999999,21622.0
Ex Department 1,11,2019,9,53262.19,21033.0
Ex Department 1,11,2019,10,62520.076499999996,22802.55
Ex Department 1,11,2019,11,61209.17432500001,22423.6775
Ex Department 1,11,2019,12,64292.24054125,22990.011375000002
Ex Department 1,11,2019,13,69821.0220683125,24317.91194375
Ex Department 1,11,2019,14,71198.20717172814,24389.5575409375
Ex Department 1,11,2019,15,75216.61153031453,25479.585417984374
Ex Department 1,11,2019,16,84702.79310683026,28677.714688883592
Ex Department 1,11,2019,17,88528.58576217176,29798.950423327773
Ex Department 1,11,2019,18,94781.29605028035,32063.19794449416
Ex Department 1,11,2019,19,89104.20385279438,29258.25784171887
Ex Department 1,11,2019,20,90840.87504543409,29917.170733804815
Ex Department 1,11,2019,21,100194.67729770581,33191.379270495054
Ex Department 1,11,2019,22,93250.81016259108,31101.598234019806
Ex Department 1,11,2019,23,97770.66517072065,32239.928145720798
Ex Department 1,11,2019,24,92794.82392925667,30561.324553006838
Ex Department 1,11,2019,25,97129.35462571951,32014.74078065718
Ex Department 1,11,2019,26,101394.6798570055,33486.577819690036
Ex Department 1,11,2019,27,108501.52234985578,35729.65671067454
Ex Department 1,11,2019,28,103054.37896734854,34140.53954620827
Ex Department 1,11,2019,29,98458.07491571597,32623.51652351868
Ex Department 1,11,2019,30,100975.63316150177,33735.94234969461
Ex Department 1,11,2019,31,102127.17649457687,33939.661967179345
Ex Department 1,11,2019,32,101379.37460305571,33593.01119053831
Ex Department 1,11,2019,33,98678.10980614598,32241.661181315227
Ex Department 1,11,2019,34,91550.13269303767,29676.94864319349
Ex Department 1,11,2019,35,98982.01496910314,32147.718198306287
Ex Department 1,11,2019,36,90802.17464104257,29466.774837322384
Ex Department 1,11,2019,37,94519.61821775319,30930.577844744323
Ex Department 1,11,2019,38,88691.56534053227,28971.90921581515
Ex Department 1,11,2019,39,90253.76530504486,29488.3947793812
Ex Department 1,11,2019,40,85162.04837765738,27668.351626264317
Ex Department 1,11,2019,41,89557.25754426855,29399.710670887293
Ex Department 1,11,2019,42,86042.92655659669,28152.577240906903
Ex Department 1,11,2019,43,81436.43787629697,26644.22619125126
Ex Department 1,11,2019,44,83511.84851157578,27373.541093527783
Ex Department 1,11,2019,45,82385.96924069175,26705.20192055383
Ex Department 1,11,2019,46,78178.15997144036,25438.92497754866
Ex Department 1,11,2019,47,79969.50697716209,26288.99233544159
Ex Department 1,11,2019,48,73167.6487085274,24511.209116679944
Ex Department 1,11,2019,49,70427.21219558634,23565.142595203528
Ex Department 1,11,2019,50,72007.83855957986,24471.123898787773
Ex Department 1,11,2019,51,73346.76982948378,24823.68297624243
Ex Department 1,11,2019,52,68652.77199622912,23477.034026695583
Ex Department 1,12,2019,1,107830.51000000001,38624.0
Ex Department 1,12,2019,2,97533.72,36389.0
Ex Department 1,12,2019,3,99487.07,36704.0
Ex Department 1,12,2019,4,97939.37000000001,36765.0
Ex Department 1,12,2019,5,101526.16999999998,39092.0
Ex Department 1,12,2019,6,97187.16,37563.0
Ex Department 1,12,2019,7,102198.67000000001,40574.0
Ex Department 1,12,2019,8,94892.48000000001,38253.0
Ex Department 1,12,2019,9,99088.01000000001,39405.0
Ex Department 1,12,2019,10,112503.02900000001,41491.75
Ex Department 1,12,2019,11,108721.91595,39880.2375
Ex Department 1,12,2019,12,110299.6242475,39638.249375
Ex Department 1,12,2019,13,122407.494459875,43209.36184375
Ex Department 1,12,2019,14,118099.04518286875,40930.3299359375
Ex Department 1,12,2019,15,121928.49094201218,41911.74643273438
Ex Department 1,12,2019,16,126670.56298911282,42971.2337543711
Ex Department 1,12,2019,17,138720.24363856844,46060.54544208965
Ex Department 1,12,2019,18,143817.69332049688,47371.17271419413
Ex Department 1,12,2019,19,138249.7764865217,45070.43134990384
Ex Department 1,12,2019,20,145749.4443108478,47479.30291739903
Ex Department 1,12,2019,21,186805.70302639017,60169.11806326898
Ex Department 1,12,2019,22,165914.12167770969,53770.92396643243
Ex Department 1,12,2019,23,176739.23176159518,57596.97016475405
Ex Department 1,12,2019,24,177966.02234967495,57988.06867299175
Ex Department 1,12,2019,25,185051.66096715868,60151.97210664134
Ex Department 1,12,2019,26,207605.4160155166,66462.07071197341
Ex Department 1,12,2019,27,226226.35231629244,72010.72424757209
Ex Department 1,12,2019,28,211202.35143210707,67909.91045995068
Ex Department 1,12,2019,29,215071.6875037124,69064.85598294821
Ex Department 1,12,2019,30,217673.84787889803,71216.74878209563
Ex Department 1,12,2019,31,211941.42582284292,69929.4987212004
Ex Department 1,12,2019,32,206615.5193164851,68277.16178226043
Ex Department 1,12,2019,33,197665.42206993434,63264.90740262345
Ex Department 1,12,2019,34,171944.6869504373,54663.53468056712
Ex Department 1,12,2019,35,205128.82853881572,65655.74491779861
Ex Department 1,12,2019,36,169193.6804186559,54494.044842051815
Ex Department 1,12,2019,37,164624.9802901331,53467.68539643585
Ex Department 1,12,2019,38,162874.43812271132,54043.24239415316
Ex Department 1,12,2019,39,167810.40236282203,56078.495878151116
Ex Department 1,12,2019,40,171498.234656637,56922.899104563476
Ex Department 1,12,2019,41,152474.05667392648,50500.6289139217
Ex Department 1,12,2019,42,166829.1138563033,55228.45445645434
Ex Department 1,12,2019,43,149633.907965233,49768.830980955434
Ex Department 1,12,2019,44,140151.94527541488,46492.824021765504
Ex Department 1,12,2019,45,138079.8514217019,44861.961789204186
Ex Department 1,12,2019,46,137533.43244442905,44940.21127333233
Ex Department 1,12,2019,47,145256.35226587465,47484.868301400275
Ex Department 1,12,2019,48,127684.84876335377,42347.67550409168
Ex Department 1,12,2019,49,129069.69062991612,43136.613756298735
Ex Department 1,12,2019,50,130848.52178622631,44336.351644966264
Ex Department 1,12,2019,51,130623.87798159271,44438.23178810979
Ex Department 1,12,2019,52,127973.8850895302,43357.018441455264
Ex Department 1,13,2019,1,0.0,0.0
Ex Department 1,13,2019,2,0.0,0.0
Ex Department 1,13,2019,3,0.0,0.0
Ex Department 1,13,2019,4,0.0,0.0
Ex Department 1,13,2019,5,0.0,0.0
Ex Department 1,13,2019,6,0.0,0.0
Ex Department 1,13,2019,7,0.0,0.0
Ex Department 1,13,2019,8,0.0,0.0
Ex Department 1,13,2019,9,0.0,0.0
Ex Department 1,13,2019,10,0.0,0.0
Ex Department 1,13,2019,11,0.0,0.0
Ex Department 1,13,2019,12,0.0,0.0
Ex Department 1,13,2019,13,0.0,0.0
Ex Department 1,13,2019,14,0.0,0.0
Ex Department 1,13,2019,15,0.0,0.0
Ex Department 1,13,2019,16,0.0,0.0
Ex Department 1,13,2019,17,0.0,0.0
Ex Department 1,13,2019,18,0.0,0.0
Ex Department 1,13,2019,19,0.0,0.0
Ex Department 1,13,2019,20,0.0,0.0
Ex Department 1,13,2019,21,0.0,0.0
Ex Department 1,13,2019,22,0.0,0.0
Ex Department 1,13,2019,23,0.0,0.0
Ex Department 1,13,2019,24,0.0,0.0
Ex Department 1,13,2019,25,0.0,0.0
Ex Department 1,13,2019,26,0.0,0.0
Ex Department 1,13,2019,27,0.0,0.0
Ex Department 1,13,2019,28,0.0,0.0
Ex Department 1,13,2019,29,0.0,0.0
Ex Department 1,13,2019,30,0.0,0.0
Ex Department 1,13,2019,31,0.0,0.0
Ex Department 1,13,2019,32,0.0,0.0
Ex Department 1,13,2019,33,0.0,0.0
Ex Department 1,13,2019,34,0.0,0.0
Ex Department 1,13,2019,35,0.0,0.0
Ex Department 1,13,2019,36,0.0,0.0
Ex Department 1,13,2019,37,0.0,0.0
Ex Department 1,13,2019,38,0.0,0.0
Ex Department 1,13,2019,39,0.0,0.0
Ex Department 1,13,2019,40,0.0,0.0
Ex Department 1,13,2019,41,0.0,0.0
Ex Department 1,13,2019,42,0.0,0.0
Ex Department 1,13,2019,43,0.0,0.0
Ex Department 1,13,2019,44,0.0,0.0
Ex Department 1,13,2019,45,0.0,0.0
Ex Department 1,13,2019,46,0.0,0.0
Ex Department 1,13,2019,47,0.0,0.0
Ex Department 1,13,2019,48,0.0,0.0
Ex Department 1,13,2019,49,0.0,0.0
Ex Department 1,13,2019,50,0.0,0.0
Ex Department 1,13,2019,51,0.0,0.0
Ex Department 1,13,2019,52,0.0,0.0
Ex Department 1,14,2019,1,76709.2,24887.0
Ex Department 1,14,2019,2,78870.34999999999,25682.0
Ex Department 1,14,2019,3,77984.44,25818.0
Ex Department 1,14,2019,4,79556.44,26413.0
Ex Department 1,14,2019,5,81504.87999999999,26948.0
Ex Department 1,14,2019,6,77672.44,25954.0
Ex Department 1,14,2019,7,75972.27,26020.0
Ex Department 1,14,2019,8,74077.76000000001,24914.0
Ex Department 1,14,2019,9,87256.57,29704.0
Ex Department 1,14,2019,10,76036.48150000001,24101.55
Ex Department 1,14,2019,11,67120.29957500001,21920.4275
Ex Department 1,14,2019,12,63500.29605375001,20367.198875000002
Ex Department 1,14,2019,13,65331.4268564375,20753.10881875
Ex Department 1,14,2019,14,63035.49919925938,19880.4642596875
Ex Department 1,14,2019,15,67087.49615922236,21509.337472671876
Ex Department 1,14,2019,16,66703.20746718347,21286.15434630547
Ex Department 1,14,2019,17,67326.72034054264,21003.86206362074
Ex Department 1,14,2019,18,75711.35835756976,23920.40516680178
Ex Department 1,14,2019,19,75094.21677544827,23129.225425141867
Ex Department 1,14,2019,20,77329.30061422067,23803.986696398963
Ex Department 1,14,2019,21,92663.5891449317,28559.63603121891
Ex Department 1,14,2019,22,92337.86110217829,28480.917832779855
Ex Department 1,14,2019,23,97412.5941572872,29936.16372441885
Ex Department 1,14,2019,24,104938.58486515156,32058.87191063979
Ex Department 1,14,2019,25,105187.91660840913,31988.51550617178
Ex Department 1,14,2019,26,109581.0489388296,32840.49128148037
Ex Department 1,14,2019,27,108500.17238577109,32114.415845554387
Ex Department 1,14,2019,28,109960.64500505963,32930.23663783211
Ex Department 1,14,2019,29,105507.7847553126,31432.148469723714
Ex Department 1,14,2019,30,105481.12949307825,31437.855893209897
Ex Department 1,14,2019,31,106060.70639273216,32229.221187870393
Ex Department 1,14,2019,32,107976.10923361874,32447.06087226391
Ex Department 1,14,2019,33,106809.27489261219,31742.00397212711
Ex Department 1,14,2019,34,96524.12079442095,28681.548729795963
Ex Department 1,14,2019,35,107954.13237417901,31969.20295330139
Ex Department 1,14,2019,36,100841.78518492683,29803.64622733286
Ex Department 1,14,2019,37,109697.75057081401,32844.97082138423
Ex Department 1,14,2019,38,103515.3490823276,30690.426259272408
Ex Department 1,14,2019,39,102151.08911856546,30211.077313895938
Ex Department 1,14,2019,40,99524.22423572133,29956.71990833364
Ex Department 1,14,2019,41,104860.97441679637,30789.706568930374
Ex Department 1,14,2019,42,104142.21218038959,30584.26009581595
Ex Department 1,14,2019,43,101473.90023430018,29976.927208967754
Ex Department 1,14,2019,44,95870.77103815081,27846.3653831952
Ex Department 1,14,2019,45,95111.38134680079,27737.79005682297
Ex Department 1,14,2019,46,92506.20208372036,27339.50378435553
Ex Department 1,14,2019,47,99634.15024096491,28964.254409499288
Ex Department 1,14,2019,48,92580.63213372458,27772.946337696532
Ex Department 1,14,2019,49,91782.81749015785,28482.931822689752
Ex Department 1,14,2019,50,90269.8276269001,26826.470990338054
Ex Department 1,14,2019,51,96988.42453359118,28638.201745194463
Ex Department 1,14,2019,52,88371.47294063415,25249.050773060666
Ex Department 1,15,2019,1,93498.73,36312.0
Ex Department 1,15,2019,2,94132.08,36903.0
Ex Department 1,15,2019,3,86647.9,34607.0
Ex Department 1,15,2019,4,84924.5,34295.0
Ex Department 1,15,2019,5,86089.45,35524.0
Ex Department 1,15,2019,6,89589.93,37600.0
Ex Department 1,15,2019,7,83190.56999999999,35502.0
Ex Department 1,15,2019,8,83207.40000000001,35824.0
Ex Department 1,15,2019,9,83866.01,35995.0
Ex Department 1,15,2019,10,97897.312,38375.45
Ex Department 1,15,2019,11,96428.64059999998,37727.4225
Ex Department 1,15,2019,12,107633.56462999998,42336.243625
Ex Department 1,15,2019,13,107664.02836150001,39180.30580625
Ex Department 1,15,2019,14,98649.60677957501,34782.8210965625
Ex Department 1,15,2019,15,115002.74211855375,39825.612151390626
Ex Department 1,15,2019,16,116077.47172448142,39616.942758960155
Ex Department 1,15,2019,17,116443.78931070553,38981.039896908165
Ex Department 1,15,2019,18,120387.11377624077,40463.841891753575
Ex Department 1,15,2019,19,118286.97946505282,38952.33398634125
Ex Department 1,15,2019,20,118125.37493830547,39383.45068565831
Ex Department 1,15,2019,21,110626.50168522073,36909.42321994123
Ex Department 1,15,2019,22,123440.35826948179,41775.694380938294
Ex Department 1,15,2019,23,121751.98118295586,41123.0790999852
Ex Department 1,15,2019,24,116794.87424210366,38421.533054984466
Ex Department 1,15,2019,25,122484.17395420882,40866.65970773369
Ex Department 1,15,2019,26,117702.13415191928,39259.09269312037
Ex Department 1,15,2019,27,118826.41735951524,40247.147327776394
Ex Department 1,15,2019,28,121825.295227491,41470.65469416521
Ex Department 1,15,2019,29,122401.60948886556,41810.537428873475
Ex Department 1,15,2019,30,120682.50246330882,41125.714300317144
Ex Department 1,15,2019,31,117447.26348647429,39851.927515333
Ex Department 1,15,2019,32,121115.830630798,40503.80276609965
Ex Department 1,15,2019,33,118567.0239308379,39228.23072315464
Ex Department 1,15,2019,34,120216.61920930477,39696.226968999865
Ex Department 1,15,2019,35,123480.58083079128,41120.09726262173
Ex Department 1,15,2019,36,118428.69926640316,39611.721518183294
Ex Department 1,15,2019,37,120374.18614349925,40069.61045614445
Ex Department 1,15,2019,38,114825.46648513892,38792.938984106266
Ex Department 1,15,2019,39,111706.98012058382,37928.0938387239
Ex Department 1,15,2019,40,109095.57515336038,37291.73183134303
Ex Department 1,15,2019,41,110869.91416411313,37893.54588862727
Ex Department 1,15,2019,42,108082.88328805775,36798.302022061565
Ex Department 1,15,2019,43,108547.77153898655,37524.38240411773
Ex Department 1,15,2019,44,112430.93755678809,38961.897569324356
Ex Department 1,15,2019,45,113036.8367225223,39215.51579504135
Ex Department 1,15,2019,46,110969.593360938,38619.258599406734
Ex Department 1,15,2019,47,104876.82282138891,36296.71689472105
Ex Department 1,15,2019,48,107864.37459448258,37865.795373068286
Ex Department 1,15,2019,49,103922.27806283216,36757.50240701344
Ex Department 1,15,2019,50,104982.14649153051,37550.05065592044
Ex Department 1,15,2019,51,101540.32519294157,37370.2174737006
Ex Department 1,15,2019,52,91380.61927826495,34023.38197161898
Ex Department 1,16,2019,1,0.0,0.0
Ex Department 1,16,2019,2,0.0,0.0
Ex Department 1,16,2019,3,0.0,0.0
Ex Department 1,16,2019,4,0.0,0.0
Ex Department 1,16,2019,5,0.0,0.0
Ex Department 1,16,2019,6,0.0,0.0
Ex Department 1,16,2019,7,0.0,0.0
Ex Department 1,16,2019,8,0.0,0.0
Ex Department 1,16,2019,9,0.0,0.0
Ex Department 1,16,2019,10,0.0,0.0
Ex Department 1,16,2019,11,0.0,0.0
Ex Department 1,16,2019,12,0.0,0.0
Ex Department 1,16,2019,13,0.0,0.0
Ex Department 1,16,2019,14,0.0,0.0
Ex Department 1,16,2019,15,0.0,0.0
Ex Department 1,16,2019,16,0.0,0.0
Ex Department 1,16,2019,17,0.0,0.0
Ex Department 1,16,2019,18,0.0,0.0
Ex Department 1,16,2019,19,0.0,0.0
Ex Department 1,16,2019,20,0.0,0.0
Ex Department 1,16,2019,21,0.0,0.0
Ex Department 1,16,2019,22,0.0,0.0
Ex Department 1,16,2019,23,0.0,0.0
Ex Department 1,16,2019,24,0.0,0.0
Ex Department 1,16,2019,25,0.0,0.0
Ex Department 1,16,2019,26,0.0,0.0
Ex Department 1,16,2019,27,0.0,0.0
Ex Department 1,16,2019,28,0.0,0.0
Ex Department 1,16,2019,29,0.0,0.0
Ex Department 1,16,2019,30,0.0,0.0
Ex Department 1,16,2019,31,0.0,0.0
Ex Department 1,16,2019,32,0.0,0.0
Ex Department 1,16,2019,33,0.0,0.0
Ex Department 1,16,2019,34,0.0,0.0
Ex Department 1,16,2019,35,0.0,0.0
Ex Department 1,16,2019,36,0.0,0.0
Ex Department 1,16,2019,37,0.0,0.0
Ex Department 1,16,2019,38,0.0,0.0
Ex Department 1,16,2019,39,0.0,0.0
Ex Department 1,16,2019,40,0.0,0.0
Ex Department 1,16,2019,41,0.0,0.0
Ex Department 1,16,2019,42,0.0,0.0
Ex Department 1,16,2019,43,0.0,0.0
Ex Department 1,16,2019,44,0.0,0.0
Ex Department 1,16,2019,45,0.0,0.0
Ex Department 1,16,2019,46,0.0,0.0
Ex Department 1,16,2019,47,0.0,0.0
Ex Department 1,16,2019,48,0.0,0.0
Ex Department 1,16,2019,49,0.0,0.0
Ex Department 1,16,2019,50,0.0,0.0
Ex Department 1,16,2019,51,0.0,0.0
Ex Department 1,16,2019,52,0.0,0.0
Ex Department 1,17,2019,1,121639.58000000002,47217.0
Ex Department 1,17,2019,2,122947.45000000001,48079.0
Ex Department 1,17,2019,3,113767.58,45281.0
Ex Department 1,17,2019,4,111983.72000000002,44723.0
Ex Department 1,17,2019,5,103303.33,41432.0
Ex Department 1,17,2019,6,100642.70999999999,40712.0
Ex Department 1,17,2019,7,102041.29000000001,41297.0
Ex Department 1,17,2019,8,106726.0,43357.0
Ex Department 1,17,2019,9,108113.01000000001,44122.0
Ex Department 1,17,2019,10,114545.1665,42906.9
Ex Department 1,17,2019,11,110354.826825,41180.095
Ex Department 1,17,2019,12,116715.22266625,42047.29975
Ex Department 1,17,2019,13,130138.4507995625,46347.4647375
Ex Department 1,17,2019,14,140101.2303395406,48919.737974375
Ex Department 1,17,2019,15,141169.92685651765,48046.12487309375
Ex Department 1,17,2019,16,147272.87069934353,49366.48111674844
Ex Department 1,17,2019,17,143674.13873431072,48010.25517258586
Ex Department 1,17,2019,18,163168.98517102626,54972.21793121515
Ex Department 1,17,2019,19,150845.32142957757,50465.97882777591
Ex Department 1,17,2019,20,145130.51350105644,48504.9777691647
Ex Department 1,17,2019,21,145135.62367610927,48444.27665762294
Ex Department 1,17,2019,22,161066.09885991472,53719.94049050409
Ex Department 1,17,2019,23,143818.93030291048,47744.58751502929
Ex Department 1,17,2019,24,138849.597818056,45652.86689078076
Ex Department 1,17,2019,25,133227.7722089588,44147.5602353198
Ex Department 1,17,2019,26,141076.45481940673,46782.43824708578
Ex Department 1,17,2019,27,129163.33256037706,42677.01015944008
Ex Department 1,17,2019,28,133534.32368839593,44396.06066741208
Ex Department 1,17,2019,29,144042.9998728157,48232.21370078268
Ex Department 1,17,2019,30,153077.09386645647,51277.22438582181
Ex Department 1,17,2019,31,152685.97273477935,50892.74060511291
Ex Department 1,17,2019,32,149162.2870302683,48849.47288536855
Ex Department 1,17,2019,33,148273.19424846923,47954.88154213698
Ex Department 1,17,2019,34,149548.80992091453,48383.752382368824
